price,title,address,cuisine,cuisineGroup,imagesCount,lat,lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,phone,placeId,plusCode,postalCode,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,searchPageUrl,locality,street,rating,url,website,reservationLink,Cash Vouchers,Buffet Deals,Set Deals
$$,AlibabaR Hawker Bar East Coast,"125 E Coast Rd, Singapore 428810",Sports bar,Bar/Pub,744,1.3060196,103.9047552,"Saturday,",9AM to 12:30AM,"Sunday,",9AM to 11:30PM,"Monday,",9AM to 11:30PM,"Tuesday,",9AM to 11:30PM,"Wednesday,",9AM to 11:30PM,"Thursday,",9AM to 11:30PM,"Friday,",9AM to 12:30AM,+65 6440 6147,ChIJvxvZ7nIY2jER3rgHFi9EeXc,8W43+CW Singapore,428810,98,696,292,271,25,86,22,"https://www.google.com/maps/search/restaurants+in+East+Coast/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",East Coast ,125 E Coast Rd,4.1,"https://www.google.com/maps/place/AlibabaR+Hawker+Bar+East+Coast/@1.3060196,103.9047552,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1872eed91bbf:0x7779442f1607b8de!8m2!3d1.3060196!4d103.9047552?hl=en",https://alibabar-hawker-bar-east-coast.business.site/,,,,
$$,YAYOI The Star Vista,"1 Vista Exchange Green, #02 - 01/02 Star Vista, Singapore 138617",Syokudo and Teishoku restaurant,Japanese,679,1.3069682,103.7879546,"Saturday,",10:30AM to 9PM,"Sunday,",10:30AM to 9PM,"Monday,",10:30AM to 9PM,"Tuesday,",10:30AM to 9PM,"Wednesday,",10:30AM to 9PM,"Thursday,",10:30AM to 9PM,"Friday,",10:30AM to 9PM,+65 6570 2668,ChIJvXLm6kIa2jER7fCO5fPmUAo,8Q4Q+Q5 Singapore,138617,19,594,342,155,19,64,14,"https://www.google.com/maps/search/restaurants+in+Queenstown/@1.4399979,103.8212306,12z?hl=en",Queenstown ,"1 Vista Exchange Green, #02 - 01/02 Star Vista",4.3,"https://www.google.com/maps/place/YAYOI+The+Star+Vista/@1.3069682,103.7879546,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a42eae672bd:0xa50e6f3e58ef0ed!8m2!3d1.3069682!4d103.7879546?hl=en",https://www.yayoi.sg/,,,,
$$,Thailily Restaurant,"Singapore, Toa Payoh Block 107 Lorong 1#01-268",Thai restaurant,Thai,325,1.3412051,103.847145,"Friday,",11AM to 12AM,"Saturday,",11AM to 12AM,"Sunday,",11AM to 12AM,"Monday,",11AM to 12AM,"Tuesday,",11AM to 12AM,"Wednesday,",11AM to 12AM,"Thursday,",11AM to 12AM,+65 6253 8231,ChIJVwGSMWoX2jERLzPOhYz0skk,8RRW+FV Singapore,,14,414,197,93,51,55,18,"https://www.google.com/maps/search/Restaurants+in+Toa+Payoh/@1.4399979,103.8212306,12z?hl=en",Toa Payoh,Toa Payoh Block 107 Lorong 1#01-268,3.9,"https://www.google.com/maps/place/Thailily+Restaurant/@1.3412051,103.847145,17z/data=!3m1!4b1!4m5!3m4!1s0x31da176a31920157:0x49b2f48c85ce332f!8m2!3d1.3412051!4d103.847145?hl=en",https://thaililyrestaurant.business.site/,,,,
$$,Ramen Keisuke Tonkotsu King Four Seasons,"158 Rochor Rd, Bugis Village, Singapore 188433",Ramen restaurant,Japanese,1322,1.3009611,103.8552972,"Saturday,",11:30AM to 10PM,"Sunday,",11:30AM to 10PM,"Monday,","11:30AM to 2:30PM, 5 to 10:30PM","Tuesday,","11:30AM to 2:30PM, 5 to 10:30PM","Wednesday,","11:30AM to 2:30PM, 5 to 10:30PM","Thursday,","11:30AM to 2:30PM, 5 to 10:30PM","Friday,","11:30AM to 2:30PM, 5 to 10:30PM",+65 6333 5740,ChIJVW4nZLoZ2jER6DUZdYlL4CM,8V24+94 Singapore,188433,2,1268,732,379,44,80,33,"https://www.google.com/maps/search/restaurants+in+Bugis/@1.4399979,103.8212306,12z?hl=en",Bugis ,"158 Rochor Rd, Bugis Village",4.4,"https://www.google.com/maps/place/Ramen+Keisuke+Tonkotsu+King+Four+Seasons/@1.3009611,103.8552972,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19ba64276e55:0x23e04b89751935e8!8m2!3d1.3009611!4d103.8552972?hl=en",https://www.keisuke.sg/tonkotsu-king-four-seasons-bugis-village,,,,
$$ - $$$,SO France DUO,"7 Fraser Street Duo Galleria #01-51/56 Bugis MRT, Singapore 189356",French restaurant,French,1453,1.299163,103.8581739,"Saturday,",9AM to 10PM,"Sunday,",10AM to 9PM,"Monday,",8AM to 9PM,"Tuesday,",8AM to 9PM,"Wednesday,",8AM to 9PM,"Thursday,",8AM to 9PM,"Friday,",8AM to 10PM,+65 6909 6449,ChIJVVWVPbAZ2jERNtCVVES0qKQ,7VX5+M7 Singapore,189356,31,813,451,210,43,82,27,"https://www.google.com/maps/search/restaurants+in+Bugis/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Bugis ,7 Fraser Street Duo Galleria #01-51/56 Bugis MRT,4.2,"https://www.google.com/maps/place/SO+France+DUO/@1.299163,103.8581739,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b03d955555:0xa4a8b4445495d036!8m2!3d1.299163!4d103.8581739?hl=en",https://www.so-france.sg/so-france-restaurant-and-grocery-store-duo-galleria/,https://book.chope.co/booking?rid=sofrance1807sof&source=aff_nibbles,,,
$$,Bok's Kitchen by Hidden Chefs - Singapore,"216 Boon Lay Ave, #01-01, Singapore 640216",Asian fusion restaurant,Fusion,1086,1.349411,103.7113133,"Friday,","11AM to 2:30PM, 5:30 to 9PM","Saturday,",10AM to 9PM,"Sunday,",Closed,"Monday,",Closed,"Tuesday,","11AM to 2:30PM, 5:30 to 9PM","Wednesday,","11AM to 2:30PM, 5:30 to 9PM","Thursday,","11AM to 2:30PM, 5:30 to 9PM",+65 6920 8036,ChIJVVWhX8EP2jERXqNFsqQa-CI,8PX6+QG Singapore,640216,6,484,293,138,10,28,15,"https://www.google.com/maps/search/Restaurants+in+Jurong/@1.4399979,103.8212306,12z?hl=en",Jurong,"216 Boon Lay Ave, #01-01",4.4,"https://www.google.com/maps/place/Bok's+Kitchen+by+Hidden+Chefs+-+Singapore/@1.349411,103.7113133,17z/data=!3m1!4b1!4m5!3m4!1s0x31da0fc15fa15555:0x22f81aa4b245a35e!8m2!3d1.349411!4d103.7113133?hl=en",https://www.facebook.com/Boks-Kitchen-2039573432941019/,,,,
$$,Crystal Jade La Mian Xiao Long Bao,"241 Holland Ave, Singapore 278976",Chinese restaurant,Chinese,521,1.3109762,103.7956951,"Saturday,",11AM to 9:30PM,"Sunday,",11AM to 9:30PM,"Monday,",11:30AM to 9PM,"Tuesday,",11:30AM to 9PM,"Wednesday,",11:30AM to 9PM,"Thursday,",11:30AM to 9PM,"Friday,",11AM to 9:30PM,+65 6463 0968,ChIJVVVVVWoa2jERXqks7FALp4o,8Q6W+97 Singapore,278976,10,572,216,211,26,92,27,"https://www.google.com/maps/search/restaurants+in+Holland/@1.4399979,103.8212306,12z?hl=en",Holland ,241 Holland Ave,4,"https://www.google.com/maps/place/Crystal+Jade+La+Mian+Xiao+Long+Bao/@1.3109762,103.7956951,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a6a55555555:0x8aa70b50ec2ca95e!8m2!3d1.3109762!4d103.7956951?hl=en",http://www.crystaljade.com/,https://book.chope.co/booking?rid=crystaljadelmxlbbugis1804cjb&source=aff_nibbles,,,
$$ - $$$,Murugan Idli Shop,"76 Syed Alwi Rd, Singapore 207660",Vegetarian restaurant,Vegetarian,817,1.3087768,103.8563853,"Friday,",9AM to 10:40PM,"Saturday,","9AM to 3PM, 4:30 to 10:40PM","Sunday,",9AM to 10:40PM,"Monday,",9AM to 10:40PM,"Tuesday,",9AM to 10:40PM,"Wednesday,",9AM to 10:40PM,"Thursday,",9AM to 10:40PM,,ChIJVVVVVcYZ2jERkN_04t2miTE,8V54+GH Singapore,207660,100,2547,1238,712,180,311,106,"https://www.google.com/maps/search/Restaurants+in+Little+India/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Little India,76 Syed Alwi Rd,4.1,"https://www.google.com/maps/place/Murugan+Idli+Shop/@1.3087768,103.8563853,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19c655555555:0x3189a6dde2f4df90!8m2!3d1.3087768!4d103.8563853?hl=en",http://muruganidlishop.com/,,,,
$$,Chettynad Curry Palace Pte Ltd,"29 Upper Weld Rd, Singapore 207386",South Indian restaurant,Indian,204,1.3057735,103.8542944,"Friday,","9:30AM to 3:30PM, 5:30 to 10PM","Saturday,","9:30AM to 3:30PM, 5:30 to 10PM","Sunday,","9:30AM to 3:30PM, 5:30 to 10PM","Monday,","9:30AM to 3:30PM, 5:30 to 10PM","Tuesday,","9:30AM to 3:30PM, 5:30 to 10PM","Wednesday,","9:30AM to 3:30PM, 5:30 to 10PM","Thursday,","9:30AM to 3:30PM, 5:30 to 10PM",+65 6293 3225,ChIJVVVVVbgZ2jERav_RJnQ1yV4,8V43+8P Singapore,207386,85,366,193,94,22,49,8,"https://www.google.com/maps/search/Restaurants+in+Little+India/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Little India,29 Upper Weld Rd,4.2,"https://www.google.com/maps/place/Chettynad+Curry+Palace+Pte+Ltd/@1.3057735,103.8542944,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b855555555:0x5ec9357426d1ff6a!8m2!3d1.3057735!4d103.8542944?hl=en",http://www.chettinadcurry.com.sg/,,,,
$$,Swaadhisht,"47 Chander Rd, Singapore 219546",Indian restaurant,Indian,512,1.3084557,103.8514839,"Friday,",11AM to 10:30PM,"Saturday,",11AM to 10:30PM,"Sunday,",11AM to 10:30PM,"Monday,",11AM to 10:30PM,"Tuesday,",11AM to 10:30PM,"Wednesday,",11AM to 10:30PM,"Thursday,",11AM to 10:30PM,+65 6392 0513,ChIJVVVVRccZ2jEREOT3udlEzBU,8V52+9H Singapore,219546,44,600,284,196,41,60,19,"https://www.google.com/maps/search/Restaurants+in+Little+India/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Little India,47 Chander Rd,4.1,"https://www.google.com/maps/place/Swaadhisht/@1.3084557,103.8514839,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19c745555555:0x15cc44d9b9f7e410!8m2!3d1.3084557!4d103.8514839?hl=en",https://www.swaadhisht.com/,,,,
$,Tori-Q (Novena),"238 Thomson Rd, #01-88, Singapore 307683",Yakitori restaurant,Japanese,30,1.3202907,103.8439942,"Friday,",11:30AM to 9:30PM,"Saturday,",11:30AM to 9:30PM,"Sunday,",11:30AM to 9:30PM,"Monday,",11:30AM to 9:30PM,"Tuesday,",11:30AM to 9:30PM,"Wednesday,",11:30AM to 9:30PM,"Thursday,",11:30AM to 9:30PM,,ChIJVVVVcOcZ2jERQxSqj10j3yk,8RCV+4H Singapore,307683,38,22,15,6,0,1,0,"https://www.google.com/maps/search/Restaurants+in+Novena/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Novena,"238 Thomson Rd, #01-88",4.6,"https://www.google.com/maps/place/Tori-Q+(Novena)/@1.3202907,103.8439942,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19e770555555:0x29df235d8faa1443!8m2!3d1.3202907!4d103.8439942?hl=en",https://www.tori-q.com/,,,,
$$,The Marmalade Pantry (ION Orchard),"2 Orchard Turn, #04-11A ION Orchard, Singapore 238801",Café,Other,1003,1.3039387,103.8318267,"Saturday,",10AM to 10PM,"Sunday,",10AM to 10PM,"Monday,",10AM to 10PM,"Tuesday,",10AM to 10PM,"Wednesday,",10AM to 10PM,"Thursday,",10AM to 10PM,"Friday,",10AM to 10PM,+65 6734 2700,ChIJVVVV6I0Z2jER1jIJ5MFwJPM,8R3J+HP Singapore,238801,58,689,386,156,48,77,22,"https://www.google.com/maps/search/Restaurants+in+Orchard+Road/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Orchard Road,"2 Orchard Turn, #04-11A ION Orchard",4.2,"https://www.google.com/maps/place/The+Marmalade+Pantry+(ION+Orchard)/@1.3039387,103.8318267,17z/data=!3m1!4b1!4m5!3m4!1s0x31da198de8555555:0xf32470c1e40932d6!8m2!3d1.3039387!4d103.8318267?hl=en",https://www.themarmaladepantry.com.sg/,https://book.chope.co/booking?rid=themarmaladepantryion1803mpi&source=aff_nibbles,,,
$$ - $$$,Merdandy Bar & Cafe,"511 Guillemard Rd, Singapore 399849",Bar,Bar/Pub,40,1.3140614,103.8916542,"Friday,",5PM to 5AM,"Saturday,",5PM to 5AM,"Sunday,",5PM to 5AM,"Monday,",5PM to 5AM,"Tuesday,",5PM to 5AM,"Wednesday,",5PM to 5AM,"Thursday,",5PM to 5AM,+65 9090 7905,ChIJVVVV5bAZ2jERPOPGM-FutfY,8V7R+JM Singapore,399849,103,84,38,17,16,11,2,"https://www.google.com/maps/search/restaurants+in+Paya+Lebar/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Paya Lebar,511 Guillemard Rd,3.7,"https://www.google.com/maps/place/Merdandy+Bar+%26+Cafe/@1.3140614,103.8916542,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b0e5555555:0xf6b56ee133c6e33c!8m2!3d1.3140614!4d103.8916542?hl=en",http://www.merdandy.com.sg/,https://book.chope.co/booking?rid=&source=aff_nibbles,,,https://shop.chope.co/products/1-for-1-mains-by-merdandy-bar-cafe?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate
$$ - $$$,Seorae Korean Charcoal BBQ (Jem),"50 Jurong Gateway Rd, #B1-10 Jem, Singapore 608549",Korean barbecue restaurant,Korean,509,1.3335763,103.7437673,"Friday,",11:30am to 10pm,"Saturday,",11:30am to 10pm,"Sunday,",11:30am to 10pm,"Monday,",11:30am to 10pm,"Tuesday,",11:30am to 10pm,"Wednesday,",11:30am to 10pm,"Thursday,",11:30am to 10pm,+65 9199 8729,ChIJVVVR4w4Q2jERUjK6tn5v7qM,8PMV+CG Singapore,608549,75,525,302,117,45,41,20,"https://www.google.com/maps/search/Restaurants+in+Jurong/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Jurong,"50 Jurong Gateway Rd, #B1-10 Jem",4.2,"https://www.google.com/maps/place/Seorae+Korean+Charcoal+BBQ+(Jem)/@1.3335763,103.7437673,17z/data=!3m1!4b1!4m5!3m4!1s0x31da100ee3515555:0xa3ee6f7eb6ba3252!8m2!3d1.3335763!4d103.7437673?hl=en",https://www.seorae.com.sg/,,,,
$$ - $$$,Gyu-Kaku Japanese BBQ,"1 Vista Exchange Green, #02-17 The Star Vista, Singapore 138617",Yakiniku restaurant,Japanese,416,1.3069375,103.7885449,"Saturday,",11:30AM to 10PM,"Sunday,",11:30AM to 10PM,"Monday,",11:30AM to 10PM,"Tuesday,",11:30AM to 10PM,"Wednesday,",11:30AM to 10PM,"Thursday,",11:30AM to 10PM,"Friday,",11:30AM to 10PM,+65 6735 4001,ChIJVVUp60Ia2jERi24_dFNev4o,8Q4Q+QC Singapore,138617,5,288,136,84,21,32,15,"https://www.google.com/maps/search/restaurants+in+Buono+Vista/@1.4399979,103.8212306,12z?hl=en",Buono Vista ,"1 Vista Exchange Green, #02-17 The Star Vista",4,"https://www.google.com/maps/place/Gyu-Kaku+Japanese+BBQ/@1.3069375,103.7885449,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a42eb295555:0x8abf5e53743f6e8b!8m2!3d1.3069375!4d103.7885449?hl=en",http://www.gyu-kaku.com.sg/,https://book.chope.co/booking?rid=gyukakuchijmes1904sg&source=aff_nibbles,,,
$,Hawker Chan - Tai Seng Branch,"18 Tai Seng St, #01-02, Singapore 539775",Chinese restaurant,Chinese,663,1.3360036,103.8887428,"Saturday,",11AM to 9PM,"Sunday,",11AM to 9PM,"Monday,",11AM to 9PM,"Tuesday,",11AM to 9PM,"Wednesday,",11AM to 9PM,"Thursday,",11AM to 9PM,"Friday,",11AM to 9PM,+65 6386 2000,ChIJVVI3jJIX2jERYGIgy3EtBNU,8VPQ+CF Singapore,539775,50,742,230,241,78,147,46,"https://www.google.com/maps/search/restaurants+in+Machpherson/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Machpherson,"18 Tai Seng St, #01-02",3.7,"https://www.google.com/maps/place/Hawker+Chan+-+Tai+Seng+Branch/@1.3360036,103.8887428,17z/data=!3m1!4b1!4m5!3m4!1s0x31da17928c375255:0xd5042d71cb206260!8m2!3d1.3360036!4d103.8887428?hl=en",http://www.facebook.com/hawkerchansg,,,,
$$,Starbucks,"28 Sentosa Gateway, #01 - 202, Singapore 098138",Cafe,Cafe/Bakery,355,1.256304,103.8199459,"Saturday,",7:30AM to 9PM,"Sunday,",7:30AM to 8PM,"Monday,",7:30AM to 8PM,"Tuesday,",7:30AM to 8PM,"Wednesday,",7:30AM to 8PM,"Thursday,",7:30AM to 8PM,"Friday,",7:30AM to 9PM,+65 6910 1223,ChIJvVEt7_4b2jER6N8gNEBBrds,7R49+GX Singapore,98138,95,322,164,103,15,33,7,"https://www.google.com/maps/search/restaurants+in+Sentosa/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Sentosa,"28 Sentosa Gateway, #01 - 202",4.2,"https://www.google.com/maps/place/Starbucks/@1.256304,103.8199459,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bfeef2d51bd:0xdbad41403420dfe8!8m2!3d1.256304!4d103.8199459?hl=en",http://www.starbucks.com.sg/,,,,
$$,The Public Izakaya,"100 Tras St, #01 - 09, Singapore 079027",Izakaya restaurant,Japanese,2411,1.2745823,103.8436079,"Friday,","11:30AM to 2:30PM, 5:30PM to 1AM","Saturday,",5PM to 12AM,"Sunday,",5 to 10PM,"Monday,","11:30AM to 2:30PM, 5:30PM to 12AM","Tuesday,","11:30AM to 2:30PM, 5:30PM to 12AM","Wednesday,","11:30AM to 2:30PM, 5:30PM to 12AM","Thursday,","11:30AM to 2:30PM, 5:30PM to 12AM",+65 6604 9622,ChIJvUUHX2sZ2jERMSRNvTFpjm0,7RFV+RC Singapore,79027,56,817,380,266,47,95,29,"https://www.google.com/maps/search/restaurants+in+Tanjong+Pagar/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Tanjong Pagar ,"100 Tras St, #01 - 09",4.1,"https://www.google.com/maps/place/The+Public+Izakaya/@1.2745823,103.8436079,17z/data=!3m1!4b1!4m5!3m4!1s0x31da196b5f0745bd:0x6d8e6931bd4d2431!8m2!3d1.2745823!4d103.8436079?hl=en",http://www.hachi-group.com/,,,,
$$,leopold,"96 Tg Pagar Rd, Singapore 088517",Gastropub,Bar/Pub,202,1.2782073,103.8436666,"Friday,",5PM to 1AM,"Saturday,",5PM to 1AM,"Sunday,",5PM to 1AM,"Monday,",5PM to 1AM,"Tuesday,",5PM to 1AM,"Wednesday,",5PM to 1AM,"Thursday,",5PM to 1AM,+65 6534 7644,ChIJVUj3O20Z2jER4ALKiScZkxw,7RHV+7F Singapore,88517,10,142,87,23,18,7,7,"https://www.google.com/maps/search/restaurants+in+Tanjong+Pagar/@1.4399979,103.8212306,12z?hl=en",Tanjong Pagar ,96 Tg Pagar Rd,4.1,"https://www.google.com/maps/place/leopold/@1.2782073,103.8436666,17z/data=!3m1!4b1!4m5!3m4!1s0x31da196d3bf74855:0x1c93192789ca02e0!8m2!3d1.2782073!4d103.8436666?hl=en",http://leopold.sg/,https://book.chope.co/booking?rid=leopold1605leo&source=aff_nibbles,https://shop.chope.co/products/leopold?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$ - $$$,Evan's Kitch,"371 Beach Rd, #02-35 City Gate, Singapore 199597",Breakfast restaurant,Other,142,1.3022946,103.8623895,"Saturday,",8AM to 5PM,"Sunday,",8AM to 5PM,"Monday,",8AM to 5PM,"Tuesday,",Closed,"Wednesday,",8AM to 5PM,"Thursday,",8AM to 5PM,"Friday,",8AM to 5PM,+65 9173 8082,ChIJVUGD97oZ2jERAaLGnaFwEfc,8V26+WX Singapore,199597,6,68,52,11,5,0,0,"https://www.google.com/maps/search/restaurants+in+Beach+Road/@1.4399979,103.8212306,12z?hl=en",Beach Road,"371 Beach Rd, #02-35 City Gate",4.5,"https://www.google.com/maps/place/Evan's+Kitch/@1.3022946,103.8623895,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19baf7834155:0xf71170a19dc6a201!8m2!3d1.3022946!4d103.8623895?hl=en",https://evanskitchsg.business.site/?utm_source=gmb&utm_medium=referral,https://book.chope.co/booking?rid=evanskitch2202sg&source=aff_nibbles,https://shop.chope.co/products/evans-kitch?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$$,Long Beach DEMPSEY,"25 Dempsey Rd, Singapore 249670",Seafood restaurant,Seafood,3456,1.3059056,103.8119806,"Friday,","11AM to 3PM, 5 to 11:30PM","Saturday,",11AM to 11:30PM,"Sunday,",11AM to 11:30PM,"Monday,","11AM to 3PM, 5 to 11:30PM","Tuesday,","11AM to 3PM, 5 to 11:30PM","Wednesday,","11AM to 3PM, 5 to 11:30PM","Thursday,","11AM to 3PM, 5 to 11:30PM",+65 6323 2222,ChIJVUFS5CIa2jERGicUsfSt_2w,8R46+9Q Singapore,249670,43,1792,945,585,55,161,46,"https://www.google.com/maps/search/Restaurants+in+Tanglin/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Tanglin,25 Dempsey Rd,4.3,"https://www.google.com/maps/place/Long+Beach+DEMPSEY/@1.3059056,103.8119806,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a22e4524155:0x6cffadf4b114271a!8m2!3d1.3059026!4d103.8119755?hl=en",http://www.longbeachseafood.com.sg/,https://book.chope.co/booking?rid=longbeachseafooddempsey2010sg&source=aff_nibbles,,,
$,Burger King Buona Vista CC,"36 Holland Drive, #01-02, Buona Vista Community Club, Singapore 270036",Fast food restaurant,Fast Food/Takeaway,28,1.3094603,103.7926982,"Saturday,",8AM to 10PM,"Sunday,",8AM to 10PM,"Monday,",8AM to 10PM,"Tuesday,",8AM to 10PM,"Wednesday,",8AM to 10PM,"Thursday,",8AM to 10PM,"Friday,",8AM to 10PM,+65 6969 9129,ChIJvU1VyIgb2jERjFqpT0QIdz8,8Q5V+Q3 Singapore,270036,40,51,26,5,12,7,1,"https://www.google.com/maps/search/restaurants+in+Buono+Vista/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Buono Vista ,"36 Holland Drive, #01-02, Buona Vista Community Club",3.6,"https://www.google.com/maps/place/Burger+King+Buona+Vista+CC/@1.3094603,103.7926982,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1b88c8554dbd:0x3f7708444fa95a8c!8m2!3d1.3094603!4d103.7926982?hl=en",https://www.burgerking.com.sg/,,,,
$$$,Amò,"33 Hongkong St, Singapore 059672",Italian restaurant,Italian,1842,1.2875002,103.8471635,"Friday,","12 to 2:30PM, 6 to 11PM","Saturday,","12 to 2:30PM, 6 to 11PM","Sunday,","12 to 2:30PM, 6 to 11PM","Monday,","12 to 2:30PM, 6 to 11PM","Tuesday,","12 to 2:30PM, 6 to 11PM","Wednesday,","12 to 2:30PM, 6 to 11PM","Thursday,","12 to 2:30PM, 6 to 11PM",+65 6723 7733,ChIJvS1V8AoZ2jERnIjjDjb0Whk,7RQW+2V Singapore,59672,42,883,528,228,26,67,34,"https://www.google.com/maps/search/restaurants+in+Boat+Quay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Boat Quay ,33 Hongkong St,4.4,"https://www.google.com/maps/place/Am%C3%B2/@1.2875002,103.8471635,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190af0552dbd:0x195af4360ee3889c!8m2!3d1.2875002!4d103.8471635?hl=en",http://www.amorestaurant.sg/,https://book.chope.co/booking?rid=amo1706amo&source=aff_nibbles,https://shop.chope.co/products/amo?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$,Morganfield's @VivoCity,"1 HarbourFront Walk, #01-51A VivoCity, Singapore 098585",American restaurant,American,812,1.2636039,103.8234049,"Friday,",11AM to 11PM,"Saturday,",11AM to 11PM,"Sunday,",11AM to 10PM,"Monday,",11AM to 10PM,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,+65 6225 0501,ChIJVRt6mlgZ2jERtmmH5CkqC18,7R7F+C9 Singapore,98585,49,742,330,263,35,83,31,"https://www.google.com/maps/search/Restaurants+in+Harbourfront/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Harbourfront,"1 HarbourFront Walk, #01-51A VivoCity",4.1,"https://www.google.com/maps/place/Morganfield's+@VivoCity/@1.2636039,103.8234049,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19589a7a1b55:0x5f0b2a29e48769b6!8m2!3d1.2636039!4d103.8234049?hl=en",http://morganfields.com.sg/,,,,
$$,Wine Connection Bistro (Tanglin Mall),"163 Tanglin Rd, #01-103/105, Singapore 247933",Western Restaurant,Western,69,1.305035,103.823845,"Friday,",11:30AM to 11PM,"Saturday,",11:30AM to 11PM,"Sunday,",11:30AM to 11PM,"Monday,",11:30AM to 11PM,"Tuesday,",11:30AM to 11PM,"Wednesday,",11:30AM to 11PM,"Thursday,",11:30AM to 11PM,+65 6568 0047,ChIJVR-dW6MZ2jERr2-isCIiZVo,8R4F+2G Singapore,247933,13,47,28,8,7,1,3,"https://www.google.com/maps/search/Restaurants+in+Tanglin/@1.4399979,103.8212306,12z?hl=en",Tanglin,"163 Tanglin Rd, #01-103/105",4,"https://www.google.com/maps/place/Wine+Connection+Bistro+(Tanglin+Mall)/@1.305035,103.823845,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a35b9d1f55:0x5a652222b0a26faf!8m2!3d1.305035!4d103.823845?hl=en",https://wineconnection.com.sg/wine-connection-bistro-tanglin.html,,,,
$$$,Etna Italian Restaurant (Duxton),"49/50 Duxton Rd, Singapore 089513",Italian restaurant,Italian,1540,1.2783225,103.8433345,"Friday,","12 to 2:30PM, 6 to 10:30PM","Saturday,","12 to 2:30PM, 6 to 10:30PM","Sunday,","12 to 2:30PM, 6 to 10:30PM","Monday,","12 to 2:30PM, 6 to 10:30PM","Tuesday,","12 to 2:30PM, 6 to 10:30PM","Wednesday,","12 to 2:30PM, 6 to 10:30PM","Thursday,","12 to 2:30PM, 6 to 10:30PM",+65 6220 5513,ChIJVQ_zFW0Z2jERmvcYiSmIuSk,7RHV+88 Singapore,89513,35,754,501,188,13,38,14,"https://www.google.com/maps/search/restaurants+in+Tanjong+Pagar/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Tanjong Pagar ,49/50 Duxton Rd,4.5,"https://www.google.com/maps/place/Etna+Italian+Restaurant+(Duxton)/@1.2783225,103.8433345,17z/data=!3m1!4b1!4m5!3m4!1s0x31da196d15f30f55:0x29b988298918f79a!8m2!3d1.2783225!4d103.8433345?hl=en",http://www.etnaitalianrestaurant.com/,https://book.chope.co/booking?rid=etnaitalianrestaurantduxton1808sg&source=aff_nibbles,,,
